customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Churn,age,zipcode
6603-QWSPR,Female,0,No,No,46,No,33,79982
9921-QFQUL,Female,0,Yes,No,23,No,27,86542
1929-ZCBHE,Male,0,Yes,Yes,47,No,25,78973
4378-MYPGO,Male,0,Yes,Yes,68,No,29,97193
8651-ENBZX,Female,1,No,No,60,Yes,78,24295
4129-LYCOI,Female,0,No,Yes,67,No,25,30423
7798-JVXYM,Female,0,No,No,14,No,26,11436
8647-SDTWQ,Male,0,Yes,Yes,57,No,33,52230
2696-ECXKC,Female,0,Yes,Yes,55,No,44,32545
2081-KJSQF,Male,0,No,No,1,No,59,32562
7623-TRNQN,Male,0,No,Yes,1,Yes,41,83489
3323-CPBWR,Male,0,No,No,23,No,41,66153
9330-IJWIO,Female,0,No,No,13,Yes,31,53688
3384-CTMSF,Male,0,Yes,No,47,No,17,98969
0902-RFHOF,Male,0,No,No,38,No,56,87332
9286-DOJGF,Female,1,Yes,No,38,Yes,61,34833
6048-QBXKL,Female,1,No,No,2,No,61,79261
9661-MHUMO,Male,1,Yes,Yes,1,Yes,61,53033
7718-RXDGG,Male,0,Yes,No,15,No,32,70071
1025-FALIX,Female,0,No,No,26,No,54,44681
3451-VAWLI,Female,0,Yes,Yes,35,No,22,55687
3407-QGWLG,Male,0,No,Yes,3,No,40,12733
1842-EZJMK,Male,0,Yes,Yes,50,Yes,54,14071
2347-WKKAE,Male,0,Yes,No,42,No,38,31607
8735-DCXNF,Male,0,Yes,No,10,No,39,42800
3214-IYUUQ,Female,0,Yes,No,61,No,52,83364
1936-UAFEH,Female,0,No,No,68,No,45,85714
3587-PMCOY,Male,0,No,No,10,No,19,63868
8079-XRJRS,Male,0,Yes,No,65,Yes,29,20782
1027-LKKQQ,Female,0,Yes,Yes,72,No,32,16068
7148-XZPHA,Male,0,Yes,Yes,55,No,44,77460
8073-IJDCM,Female,0,No,No,1,Yes,46,28329
5309-TAIKL,Female,0,No,No,7,No,25,69775
6856-RAURS,Female,0,No,No,2,No,35,61437
8778-LMWTJ,Female,0,No,No,9,No,32,77650
9717-IOAAF,Male,0,No,Yes,27,No,55,28066
8884-ADFVN,Male,1,Yes,No,7,Yes,63,56490
2845-KDHVX,Female,0,Yes,No,64,No,56,51947
0848-SOMKO,Male,0,No,No,70,No,33,10936
2720-WGKHP,Male,1,No,No,2,Yes,79,76844
6734-FQAJX,Male,1,No,No,67,No,65,78575
2869-ADAWR,Female,0,No,No,45,Yes,53,91633
1535-VTJOQ,Female,0,No,No,24,No,32,86746
6368-TZZDT,Male,0,Yes,Yes,4,No,37,57294
0943-ZQPXH,Male,0,Yes,Yes,44,No,33,95352
1293-BSEUN,Female,0,Yes,Yes,72,No,20,73765
9894-EZEWG,Female,0,No,No,1,Yes,40,23989
1302-TPUBN,Male,0,No,No,66,No,38,51049
7851-FLGGQ,Male,0,No,No,1,Yes,42,42894
0637-UBJRP,Male,0,Yes,Yes,13,Yes,17,93090
0940-OUQEC,Male,0,No,No,10,Yes,54,30065
2378-VTKDH,Male,1,Yes,No,65,No,62,46514
0927-CNGRH,Male,0,No,Yes,1,No,41,74075
8608-OZTLB,Male,0,Yes,Yes,38,No,48,36447
2335-GSODA,Male,0,No,Yes,23,No,40,69855
1952-DVVSW,Female,0,Yes,No,10,No,47,52281
0702-PGIBZ,Male,0,No,Yes,4,Yes,48,11091
6656-GULJQ,Male,0,Yes,Yes,72,No,25,47481
9853-JFZDU,Female,0,Yes,No,35,No,41,55094
1963-VAUKV,Female,0,No,No,1,Yes,21,51492
3777-XROBG,Female,0,Yes,Yes,58,No,33,39960
6994-FGRHH,Male,0,Yes,Yes,70,No,34,68006
4000-VGMQP,Male,0,Yes,Yes,38,No,55,59747
3999-WRNGR,Female,0,Yes,Yes,60,No,31,49782
3466-RITXD,Male,0,No,No,26,No,59,58511
2680-XKKNJ,Female,0,No,No,8,No,38,85528
3058-HJCUY,Male,0,Yes,Yes,41,Yes,25,47720
2974-GGUXS,Female,1,Yes,No,36,No,60,13981
7994-XIRTR,Male,1,No,No,54,No,67,31417
3259-FDWOY,Male,0,Yes,Yes,71,Yes,46,17530
2101-RANCD,Female,0,No,No,55,No,54,79390
7921-BEPCI,Female,0,No,No,72,No,45,17535
0807-ZABDG,Female,0,No,Yes,3,Yes,34,34299
8510-TMWYB,Female,0,Yes,Yes,54,No,15,39922
3258-ZKPAI,Male,0,Yes,Yes,72,No,24,96030
1428-IEDPR,Male,0,No,No,52,No,15,32690
5298-GSTLM,Female,1,No,No,60,No,60,15005
4450-YOOHP,Female,0,No,No,39,No,54,17506
6728-CZFEI,Female,0,No,No,15,No,20,84770
5748-RNCJT,Male,0,No,No,69,Yes,27,77246
3653-NCRDJ,Male,0,Yes,Yes,43,No,20,33810
6121-TNHBO,Female,1,No,No,63,No,65,23308
5119-NZPTV,Male,1,Yes,No,2,No,79,60267
6519-ZHPXP,Female,0,Yes,Yes,72,No,50,68987
7739-LAXOG,Female,0,Yes,Yes,32,Yes,24,62248
3472-QPRCH,Male,0,Yes,Yes,40,No,30,37677
8224-UAXBZ,Female,0,Yes,No,58,No,30,76430
9610-WCESF,Male,0,No,No,67,No,31,50716
9776-CLUJA,Female,1,Yes,No,51,Yes,72,32187
2486-WYVVE,Male,0,Yes,No,31,No,20,44635
3865-ZYKAD,Male,1,Yes,No,69,No,79,40765
1422-DGUBX,Male,0,Yes,No,32,No,18,76701
2999-AANRQ,Female,0,No,No,21,No,49,58807
8668-KNZTI,Male,0,No,No,52,No,42,70222
0480-KYJVA,Female,0,Yes,Yes,72,No,57,39022
6034-ZRYCV,Female,0,Yes,No,72,Yes,58,27279
9746-YKGXB,Male,0,Yes,Yes,52,No,26,85978
3926-YZVVX,Female,0,No,No,41,No,53,80572
6000-UKLWI,Male,0,No,No,41,No,26,85245
2079-FBMZK,Female,0,No,No,6,Yes,21,28517
6332-FBZRI,Male,0,Yes,Yes,67,No,57,52663
2096-XOTMO,Female,0,Yes,Yes,16,No,22,57234
3266-FTKHB,Male,0,No,No,17,No,37,71361
8221-EQDGL,Male,0,Yes,No,35,No,31,44688
2346-LOCWC,Female,0,Yes,Yes,58,No,59,42571
6608-QQLVK,Male,0,No,No,1,Yes,33,77496
0298-XACET,Male,0,Yes,Yes,52,No,40,38612
7560-QJAVJ,Female,0,No,No,70,No,44,89106
2995-YWTCD,Female,0,Yes,Yes,19,No,27,81332
3551-HUAZH,Male,1,No,No,1,Yes,63,85100
9137-UIYPG,Female,0,Yes,Yes,35,No,51,17557
2809-ZMYOQ,Female,0,No,No,32,No,52,32427
5084-OOVCJ,Female,0,Yes,Yes,17,No,36,42524
0254-WWRKD,Female,0,Yes,Yes,67,No,15,97749
7727-SHVZV,Female,0,No,No,9,No,29,38589
6302-JGYRJ,Male,0,No,Yes,31,Yes,39,48653
5339-PXDVH,Male,0,No,No,4,No,38,42470
2205-LPVGL,Male,1,Yes,Yes,58,No,78,18190
8782-NUUOL,Male,0,No,No,60,No,55,38308
3685-YLCMQ,Male,0,No,No,58,Yes,38,90428
7601-WFVZV,Male,0,No,No,1,No,30,77883
4609-KNNWG,Female,0,Yes,Yes,27,No,36,46969
4868-AADLV,Male,1,Yes,Yes,66,No,65,30608
9529-OFXHY,Male,0,No,No,15,No,50,90397
8634-MPHTR,Male,1,Yes,No,47,Yes,77,23027
2669-QVCRG,Female,0,No,No,41,No,52,65276
2478-EEWWM,Male,0,Yes,No,59,No,39,89878
9174-IHETN,Female,0,No,Yes,50,No,50,24722
2233-TXSIU,Male,0,Yes,Yes,17,No,55,47665
9644-UMGQA,Male,0,Yes,Yes,6,No,38,64961
3256-EZDBI,Male,1,Yes,No,51,No,72,98800
8761-NSOBC,Male,0,No,No,44,Yes,31,54730
0419-YAAPX,Male,0,Yes,No,49,No,19,75687
8413-VONUO,Male,0,No,No,2,Yes,24,77607
0872-CASZJ,Male,0,Yes,No,59,No,46,72330
4726-DLWQN,Male,1,No,No,50,No,76,77761
8164-OCKUJ,Female,0,Yes,Yes,59,No,48,46130
3094-JOJAI,Male,0,No,No,18,No,26,70412
9494-MRNYX,Male,0,No,No,10,No,26,34379
2599-CZABP,Male,0,Yes,No,14,No,28,81320
7945-PRBVF,Male,0,No,No,35,No,40,83600
4544-RXFMG,Male,0,Yes,Yes,8,No,41,59239
0859-YGKFW,Male,0,Yes,Yes,18,No,53,49036
1150-FTQGN,Female,0,Yes,Yes,60,No,46,70630
9223-UCPVT,Female,0,No,No,1,Yes,51,77179
7196-LIWRH,Female,0,No,No,6,No,55,70534
5448-VWNAM,Female,0,No,Yes,19,No,22,14485
1177-XZBJL,Male,0,Yes,Yes,53,No,18,24706
3518-FSTWG,Male,1,Yes,No,72,No,60,48595
9330-VOFSZ,Female,0,Yes,No,60,No,33,32346
4351-QLCSU,Female,0,No,No,1,Yes,34,17137
0939-EREMR,Female,0,No,Yes,13,No,43,19229
9389-ACWBI,Female,0,Yes,Yes,5,No,24,73797
5419-JPRRN,Male,0,No,No,1,Yes,22,75873
3644-QXEHN,Male,0,Yes,Yes,13,No,42,87309
2911-IJORQ,Male,0,No,No,37,No,36,93444
5921-NGYRH,Male,0,Yes,No,64,No,59,73770
2100-BDNSN,Female,0,Yes,No,5,Yes,27,65445
5998-DZLYR,Female,0,Yes,No,61,No,34,79350
0488-GSLFR,Female,0,No,No,1,Yes,48,96634
9318-NKNFC,Male,0,No,No,1,Yes,57,32944
3985-HOYPM,Male,0,No,No,26,No,50,91048
9728-FTTVZ,Female,0,No,No,1,Yes,54,62864
9548-LERKT,Male,0,Yes,No,24,No,28,54323
6576-FBXOJ,Male,0,Yes,No,17,No,47,19466
4310-KEDTB,Female,0,No,Yes,26,No,22,78854
7254-IQWOZ,Male,0,No,No,1,Yes,39,99431
2474-BRUCM,Male,1,Yes,No,40,Yes,66,78427
4062-HBMOS,Male,0,No,No,52,No,29,77776
0742-NXBGR,Female,0,No,No,1,Yes,18,93085
2676-ISHSF,Male,0,No,No,1,No,39,93820
9236-NDUCW,Female,0,No,No,21,No,18,64427
4753-PADAS,Female,0,Yes,No,67,No,19,25168
6103-QCKFX,Female,0,Yes,Yes,44,No,31,95135
7781-EWARA,Male,0,Yes,Yes,70,No,59,29889
6110-OHIHY,Male,0,No,No,3,Yes,25,20323
7018-FPXHH,Male,0,Yes,Yes,56,No,22,50155
5889-LFOLL,Female,0,No,No,13,Yes,23,36668
5708-EVONK,Female,0,Yes,Yes,58,Yes,47,82626
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,46,59943
0616-ATFGB,Male,1,Yes,No,1,Yes,68,17527
0572-ZJKLT,Female,0,Yes,Yes,46,No,47,21608
5135-RDDQL,Female,0,Yes,Yes,63,No,44,63313
1353-LJWEM,Male,0,No,No,11,No,25,45824
1794-SWWKL,Male,0,Yes,Yes,15,No,40,47095
6166-YIPFO,Male,0,Yes,No,72,No,59,12081
7016-BPGEU,Female,0,No,No,29,Yes,28,81817
6876-ADESB,Male,0,No,Yes,1,Yes,53,71058
9332-GYWLO,Female,0,Yes,Yes,6,No,46,64529
1963-SVUCV,Male,0,No,No,1,Yes,46,58232
4184-VODJZ,Male,0,Yes,Yes,63,No,50,88949
0220-EBGCE,Male,0,No,No,2,Yes,48,89405
1092-WPIVQ,Female,0,Yes,Yes,18,No,25,72551
7233-IOQNP,Female,0,Yes,No,43,No,50,36833
2834-JKOOW,Female,0,No,No,15,No,24,19338
2754-VDLTR,Male,0,No,Yes,10,Yes,38,39777
2400-FEQME,Male,0,Yes,Yes,55,No,17,76523
3190-XFANI,Male,0,No,Yes,49,Yes,16,63718
7551-DACSP,Male,0,Yes,Yes,6,Yes,24,44924
4957-SREEC,Male,0,Yes,Yes,70,No,34,42232
7235-NXZCP,Male,1,No,No,2,Yes,63,39449
0230-UBYPQ,Male,1,Yes,No,63,No,74,31729
4923-ADWXJ,Female,0,No,No,25,No,50,19089
1763-KUAAW,Female,1,No,No,18,No,67,17220
1104-TNLZA,Male,1,Yes,No,28,No,73,43371
5195-KPUNQ,Female,1,No,No,53,No,77,71471
0520-FDVVT,Male,0,No,No,35,Yes,29,80429
3439-GVUSX,Male,0,No,No,1,No,41,93095
1444-VVSGW,Male,0,Yes,No,70,Yes,37,77476
5712-PTIWW,Male,0,No,No,2,Yes,32,20264
5949-HGVJL,Female,0,Yes,No,26,No,15,28521
5203-XEHAX,Female,0,No,No,34,No,44,78693
1635-HDGFT,Female,0,No,Yes,19,No,22,44040
3315-TOTBP,Male,0,No,No,15,Yes,27,95314
8050-XGRVL,Female,0,Yes,Yes,62,No,46,75385
6661-HBGWL,Female,1,No,No,42,Yes,70,90395
1518-VOWAV,Female,0,No,No,9,Yes,29,98025
9828-QHFBK,Male,0,No,No,24,No,55,93299
3908-MKIMJ,Male,1,Yes,No,68,No,79,30223
5012-YSPJJ,Male,0,Yes,Yes,31,No,45,43266
5909-ECHUI,Female,0,No,No,1,Yes,50,38526
1309-BXVOQ,Male,0,Yes,No,21,Yes,45,34010
6728-VOIFY,Female,0,Yes,No,63,No,54,97149
9317-WZPGV,Female,1,No,No,2,Yes,61,85118
4891-NLUBA,Female,0,Yes,Yes,61,No,18,54838
2856-HYAPG,Female,0,No,No,1,Yes,48,83661
8969-PRHFK,Male,0,No,No,18,No,32,40343
0661-KQHNK,Female,0,Yes,Yes,6,No,15,76431
8709-KRDVL,Female,0,No,No,33,No,30,90515
4488-PSYCG,Male,0,No,No,16,Yes,31,73074
1427-VERSM,Female,0,Yes,No,56,No,28,64908
9801-NOSHQ,Male,0,No,Yes,23,No,27,22923
6339-YPSAH,Male,0,No,No,9,No,39,99809
3621-CEOVK,Female,1,Yes,No,14,Yes,76,34065
6906-ANDWJ,Male,0,Yes,Yes,15,Yes,19,76414
2159-TURXX,Male,0,No,No,5,No,19,66656
1548-FEHVL,Male,0,Yes,No,61,No,38,67855
3795-CAWEX,Male,0,Yes,Yes,70,No,44,56103
6215-NQCPY,Male,0,No,No,15,No,22,23479
5647-URDKA,Male,0,Yes,Yes,8,No,30,10459
2229-DPMBI,Female,0,Yes,Yes,8,No,28,34600
9626-WEQRM,Female,0,No,No,4,No,37,94918
2188-SXWVT,Female,0,No,No,34,No,24,50882
6258-PVZWJ,Male,0,Yes,No,68,No,36,77100
1094-BKOSX,Female,0,Yes,Yes,45,No,31,24418
6969-MVBAI,Female,1,No,No,9,No,70,36860
2978-XXSOG,Female,0,No,No,22,No,54,27286
2342-CKIAO,Female,0,No,No,2,No,58,12230
6953-PBDIN,Male,0,Yes,No,70,No,32,27723
3898-BSJYF,Female,0,No,Yes,10,No,56,92962
3938-YFPXD,Male,0,No,No,72,No,30,47564
7696-AMHOD,Female,0,Yes,Yes,49,No,54,62602
2453-SAFNS,Female,1,No,No,54,No,70,98672
9558-IHEZX,Female,0,No,No,71,No,16,72594
9617-UDPEU,Female,0,No,No,22,No,56,70346
6340-DACFT,Female,0,Yes,Yes,50,No,23,58570
4955-VCWBI,Female,0,Yes,Yes,43,No,32,84972
6813-GZQCG,Female,0,Yes,Yes,45,No,16,55038
7426-GSWPO,Male,1,No,No,64,No,72,40458
3389-KTRXV,Female,0,Yes,Yes,23,No,40,90635
3118-UHVVQ,Female,0,Yes,No,68,No,39,69296
1031-IIDEO,Female,0,No,No,1,Yes,22,87226
5832-XKAES,Male,0,No,No,2,Yes,36,94302
3205-MXZRA,Male,0,No,No,26,No,26,49239
4701-AHWMW,Male,0,Yes,No,55,Yes,43,42025
8317-BVKSO,Male,0,No,No,14,No,49,60702
5702-KVQRD,Male,0,Yes,No,71,No,44,50843
0083-PIVIK,Male,0,No,No,64,No,24,17885
9210-IAHGH,Female,0,No,No,7,Yes,46,97828
6169-PGNCD,Female,0,No,No,57,No,18,45964
0023-XUOPT,Female,0,Yes,No,13,Yes,35,85883
4592-IWTJI,Female,0,Yes,Yes,3,Yes,19,67399
4909-JOUPP,Male,1,Yes,No,72,No,63,90372
4657-FWVFY,Female,0,Yes,Yes,40,No,38,60538
2257-BOVXD,Male,0,Yes,No,14,No,23,76492
7729-JTEEC,Male,0,Yes,Yes,2,No,58,70989
7632-MNYOY,Male,1,No,No,66,Yes,63,18884
6518-LGAOV,Female,0,Yes,No,38,Yes,37,28593
7242-QZLXF,Male,0,No,Yes,1,Yes,32,75828
4576-CSAJH,Male,0,No,No,22,Yes,47,35693
1000-AJSLD,Male,0,No,No,1,Yes,49,66671
9696-RMYBA,Male,0,No,No,5,No,33,81459
8690-UPCZI,Male,0,Yes,Yes,29,No,59,61396
1062-LHZOD,Male,0,Yes,Yes,1,Yes,15,47146
9770-LXDBK,Female,0,No,No,3,No,59,35716
4086-WITJG,Male,0,Yes,Yes,71,No,42,30718
8344-WFMFH,Male,0,No,Yes,9,No,24,84688
9600-NAXZN,Male,0,No,No,43,Yes,40,88331
8822-KNBHV,Female,0,No,No,48,No,16,33842
8404-FYDIB,Male,0,No,No,26,No,59,40104
2791-SFVEW,Female,0,No,No,9,No,25,40673
6457-USBER,Male,0,No,No,1,Yes,47,75901
6762-NSODU,Female,0,Yes,Yes,46,No,45,97153
4662-EKDPQ,Male,0,No,No,2,Yes,45,95817
9248-OJYKK,Male,1,No,No,1,Yes,75,47770
9888-ZCUMM,Male,0,Yes,Yes,64,No,45,72150
3398-FSHON,Female,1,No,No,12,Yes,66,20708
3319-DWOEP,Male,1,Yes,No,6,Yes,76,79100
1074-WVEVG,Female,0,Yes,No,59,No,27,23385
9979-RGMZT,Female,0,No,No,7,No,54,12682
6437-UDQJM,Female,1,Yes,No,72,No,77,36779
1226-IENZN,Male,1,No,No,16,No,71,78526
2108-GLPQB,Male,0,Yes,No,25,No,36,52253
9259-PACGQ,Female,0,Yes,No,34,Yes,39,70840
4415-IJZTP,Female,0,No,No,1,Yes,47,22421
1465-VINDH,Female,0,Yes,Yes,10,Yes,47,18904
5474-LAMUQ,Male,0,Yes,No,24,No,32,18824
3468-DRVQJ,Female,0,Yes,Yes,10,No,48,33934
1122-YJBCS,Male,0,Yes,No,69,No,41,12399
4990-ALDGW,Male,0,No,No,57,No,38,17180
4816-OKWNX,Male,0,Yes,Yes,50,No,40,87812
3315-IKYZQ,Male,0,Yes,Yes,28,No,36,91368
2810-FTLEM,Female,0,No,No,16,Yes,43,45585
4747-LCAQL,Male,0,No,No,25,No,44,99496
3411-WLRSQ,Female,1,Yes,No,3,No,68,21337
0898-XCGTF,Male,0,Yes,No,61,No,27,22695
8006-PYCSW,Female,0,No,No,2,No,25,62458
8249-THVEC,Male,0,Yes,Yes,51,No,52,21557
8722-PRFDV,Female,0,Yes,Yes,71,No,50,82217
2164-SOQXL,Female,0,Yes,Yes,20,No,23,68366
4020-KIUDI,Male,0,Yes,Yes,6,No,17,21615
5850-BDWCY,Female,0,No,No,6,No,39,59663
2038-YSEZE,Female,0,No,No,29,No,43,32974
0827-ITJPH,Male,0,No,No,36,No,32,87489
8799-OXZMD,Female,0,No,No,28,No,20,55913
1925-TIBLE,Female,0,Yes,No,7,Yes,27,98595
1705-GUHPV,Female,0,No,No,63,No,42,32244
4779-ZGICK,Male,0,Yes,Yes,48,No,39,47989
0048-PIHNL,Female,0,Yes,No,49,No,58,90743
0818-OCPZO,Male,1,No,No,27,Yes,65,59033
3967-KXAPS,Male,0,Yes,No,72,No,33,45355
1447-GIQMR,Male,0,Yes,No,1,Yes,51,51453
3704-IEAXF,Female,0,Yes,Yes,72,No,48,72287
6810-VCAEX,Female,0,No,No,47,No,23,33502
0674-EYYZV,Female,0,No,No,1,No,37,55595
4480-MBMLB,Female,0,No,No,36,No,37,41735
1395-OFUWC,Male,0,Yes,Yes,43,No,16,92792
0822-QGCXA,Female,1,Yes,No,27,No,60,10061
0872-NXJYS,Female,0,No,No,9,Yes,42,79742
2832-KJCRD,Female,0,No,No,38,No,42,45444
3588-WSTTJ,Female,1,No,No,35,No,63,98572
4075-WKNIU,Female,0,Yes,Yes,0,No,37,22184
5090-EMGTC,Female,0,Yes,No,59,No,38,41149
2346-CZYIL,Male,0,No,No,27,No,25,96446
3798-EPWRR,Female,1,No,No,2,No,65,75944
6258-NGCNG,Male,0,No,No,7,No,44,76535
4186-ZBUEW,Female,0,No,No,36,No,44,45641
5274-XHAKY,Female,0,Yes,Yes,41,No,17,60542
1442-BQPVU,Female,0,No,No,13,No,41,40485
3978-YNKDD,Male,0,No,Yes,19,No,30,62439
4940-KHCWD,Female,0,Yes,No,60,No,55,52528
9412-ARGBX,Female,0,No,Yes,48,Yes,25,25287
1389-CXMLU,Male,1,No,No,3,Yes,65,20008
9589-ABEPT,Male,0,Yes,No,69,No,49,44944
9388-ZEYVT,Male,0,No,No,43,No,31,28171
0305-SQECB,Female,0,No,Yes,11,No,24,40927
7605-SNLQG,Female,0,Yes,No,45,No,16,67267
4670-TABXH,Male,0,Yes,No,72,No,46,14565
5561-NWEVX,Female,1,Yes,No,2,Yes,60,55996
0064-SUDOG,Female,0,Yes,Yes,12,No,17,80336
8561-NMTBD,Female,0,Yes,Yes,67,No,27,94075
5161-XEUVX,Male,0,Yes,No,37,No,20,86749
8292-FRFZQ,Female,0,No,No,39,No,52,64183
8591-NXRCV,Female,0,No,No,41,No,49,95068
7895-VONWT,Female,0,No,No,25,No,25,44606
4526-RMTLL,Male,0,Yes,Yes,8,No,43,96059
6253-GNHWH,Female,0,Yes,Yes,71,No,18,89005
4566-NECEV,Male,0,No,No,5,No,23,26002
8080-POTJR,Female,0,No,No,30,No,44,93095
6906-MPARY,Male,0,No,No,40,No,36,16826
3662-FXJFO,Female,0,No,No,54,No,28,83616
8107-RZLNV,Male,0,Yes,No,72,No,49,47197
0516-OOHAR,Male,0,Yes,Yes,28,No,24,63824
2027-CWDNU,Male,0,Yes,Yes,18,No,18,19600
2737-WFVYW,Female,0,No,No,2,Yes,17,42830
9912-OMZDS,Female,0,Yes,Yes,59,No,29,95394
3733-ZEECP,Male,0,Yes,Yes,22,No,29,36587
7878-RTCZG,Female,0,No,No,1,No,58,89620
2452-MRMZF,Female,1,Yes,No,72,No,69,29356
2272-QAGFO,Female,1,No,No,14,Yes,71,72727
7103-IPXPJ,Male,0,Yes,No,50,No,43,67198
4342-HFXWS,Female,0,Yes,Yes,48,No,23,25712
3545-CNWRG,Female,0,Yes,Yes,49,No,24,19919
1785-BPHTP,Male,0,Yes,Yes,28,No,35,34112
4989-LIXVT,Male,1,No,No,68,No,74,48738
7315-WYOAW,Male,0,No,No,13,No,17,53576
1173-XZPYF,Female,0,No,No,11,No,15,20458
9850-OWRHQ,Female,0,Yes,No,3,Yes,36,36291
3768-NLUBH,Male,1,Yes,No,57,Yes,76,12326
8676-TRMJS,Male,0,No,No,3,Yes,58,91335
2509-TFPJU,Male,0,Yes,No,72,No,48,86680
9530-GRMJG,Male,0,Yes,Yes,70,No,48,93718
6898-RBTLU,Female,0,Yes,Yes,49,No,21,62006
5481-NTDOH,Female,1,Yes,No,67,No,69,25610
2068-WWXQZ,Male,0,No,No,46,No,19,65951
7359-SSBJK,Female,1,No,No,64,Yes,61,69512
2061-VVFST,Female,0,Yes,No,37,No,45,64766
0685-MLYYM,Female,1,No,No,2,Yes,79,67655
0749-IRGQE,Female,1,Yes,No,13,No,73,62811
2380-DAMQP,Female,0,Yes,No,72,No,29,47528
2256-YLYLP,Male,0,Yes,Yes,68,No,18,23298
1272-ILHFG,Male,0,Yes,Yes,15,No,47,15085
0164-XAIRP,Female,0,No,No,24,No,31,32254
5666-CYCYZ,Female,0,No,No,24,No,52,36721
4011-ARPHK,Male,0,No,No,27,No,32,19742
8182-PNAGI,Male,0,No,No,12,Yes,26,24906
6365-HITVU,Female,0,Yes,Yes,71,No,55,41144
7558-IMLMT,Male,0,Yes,Yes,67,No,18,20967
9488-FYQAU,Female,0,Yes,No,63,No,41,63873
3590-TCXTB,Male,0,No,No,1,No,38,28196
6994-KERXL,Male,0,No,No,4,No,52,56133
7957-RYHQD,Female,1,No,No,40,Yes,74,21218
2180-DXNEG,Female,0,No,No,12,Yes,34,19315
1960-UOTYM,Male,0,Yes,Yes,52,No,17,74008
2740-JFBOK,Male,0,No,No,10,No,36,25754
6500-JVEGC,Male,0,No,No,68,No,29,69217
5515-AKOAJ,Female,0,No,No,54,Yes,21,91654
8976-OQHGT,Female,0,Yes,Yes,4,Yes,46,23796
5245-VDBUR,Female,0,Yes,No,52,No,47,20173
6230-BSUXY,Female,1,No,No,1,Yes,62,12161
8469-SNFFH,Male,0,Yes,No,70,No,43,49877
2144-ESWKO,Male,0,No,No,43,No,25,41565
1241-FPMOF,Male,0,No,No,52,No,45,12238
9928-BZVLZ,Female,0,No,No,12,No,46,36665
4114-QMKVN,Female,0,Yes,Yes,56,No,33,78741
2775-SEFEE,Male,0,No,Yes,0,No,54,66782
9003-CPATH,Male,0,No,No,42,No,51,58274
1754-GKYPY,Male,1,Yes,No,22,No,64,32288
5294-CDGWY,Male,0,Yes,Yes,51,Yes,27,98284
7956-XQWGU,Male,0,No,No,27,No,17,91227
1591-MQJTP,Male,1,Yes,No,51,No,73,66704
5295-PCJOO,Male,0,No,Yes,4,Yes,43,20671
2369-FEVNO,Male,0,No,No,1,No,56,36790
9863-JZAIC,Male,0,No,No,35,Yes,51,21198
7471-MQPOS,Male,1,Yes,Yes,71,No,75,15543
7660-HDPJV,Female,0,No,No,1,Yes,52,50016
5115-SQAAU,Female,0,Yes,Yes,69,No,24,96226
9845-QOMAD,Male,0,Yes,Yes,14,No,33,33615
7672-VFMXZ,Male,0,Yes,No,57,No,46,97707
9739-JLPQJ,Female,0,Yes,Yes,72,No,25,78541
9916-AYHTC,Male,0,No,No,48,No,34,93123
3855-ONCAR,Female,0,Yes,Yes,4,No,31,29942
1488-SYSFC,Male,0,Yes,Yes,31,No,53,26235
7931-PXHFC,Male,0,No,No,38,Yes,34,37100
3990-QYKBE,Male,1,Yes,No,37,Yes,78,60428
0970-QXPXW,Female,0,No,No,1,No,48,99262
3259-KNMRR,Male,1,No,No,57,No,63,84891
6120-RJKLU,Female,1,Yes,No,62,No,61,85074
9572-WUKSB,Male,0,Yes,No,3,No,15,45298
5893-KCLGT,Female,0,No,Yes,72,No,23,77478
0076-LVEPS,Male,0,No,Yes,29,No,35,82469
3640-JQGJG,Male,0,Yes,Yes,13,No,22,64656
4919-MOAVT,Male,0,No,Yes,3,Yes,55,78347
1596-OQSPS,Female,0,No,No,11,No,31,43407
9867-XOBQA,Female,0,No,Yes,21,No,35,97093
9546-KDTRB,Female,0,No,No,19,No,29,79101
3090-HAWSU,Male,0,No,No,61,Yes,18,63069
9820-RMCQV,Female,0,No,No,11,Yes,59,58261
3174-RKMOW,Male,0,Yes,Yes,35,No,37,71642
1760-CAZHT,Male,0,No,Yes,25,No,57,46011
7839-QRKXN,Female,0,No,No,1,Yes,30,83558
8441-SHIPE,Female,0,No,No,67,No,44,66415
5204-QZXPU,Male,0,No,No,19,Yes,34,81542
4597-ELFTS,Male,0,No,No,56,Yes,56,77166
1320-GVNHT,Male,0,Yes,Yes,72,No,31,23210
1047-RNXZV,Male,0,No,No,43,No,59,64441
3541-ZNUHK,Female,0,Yes,Yes,55,No,31,17806
8450-JOVAH,Male,0,Yes,Yes,2,Yes,17,64173
8725-JEDFD,Male,0,No,No,27,No,18,66866
7562-UXTPG,Female,0,No,No,13,No,49,80706
8071-SBTRN,Female,0,No,No,70,No,18,18668
1113-IUJYX,Female,0,Yes,No,14,Yes,18,23291
6668-CNMFP,Female,0,Yes,Yes,19,No,47,43953
5626-MGTUK,Female,0,No,No,20,No,35,16687
5681-LLOEI,Male,0,Yes,Yes,43,No,34,76303
8212-DJRCH,Male,0,Yes,Yes,5,No,39,90403
4323-OHFOW,Female,1,Yes,No,70,No,62,42764
